date,product,quantity,unit_price,unit_cost,stock,region,channel
2025-09-18,Office Chair,12,158.33,98.93,7,North,Wholesale
2025-09-18,Gaming Mouse,34,42.84,25.61,68,West,Online
2025-09-18,LED Monitor,15,202.39,121.76,53,North,Retail
2025-09-18,Laptop Stand,23,34.71,21.0,113,East,Retail
2025-09-18,Mechanical Keyboard,23,92.92,53.81,38,East,Wholesale
2025-09-18,Webcam,19,57.8,35.55,78,West,Retail
2025-09-19,Smart Speaker,15,75.9,42.1,48,South,Retail
2025-09-19,Wireless Headphones,18,91.66,54.6,56,South,Retail
2025-09-19,Office Chair,13,158.0,95.0,53,South,Wholesale
2025-09-19,Gaming Mouse,19,44.6,26.05,101,North,Online
2025-09-19,LED Monitor,13,190.4,110.8,26,South,Online
2025-09-19,Laptop Stand,17,33.11,18.05,76,North,Online
2025-09-19,Mechanical Keyboard,13,97.84,54.17,68,South,Online
2025-09-19,Webcam,12,57.82,37.98,26,West,Wholesale
2025-09-20,Smart Speaker,16,71.51,38.06,31,South,Wholesale
2025-09-20,Wireless Headphones,18,88.28,53.61,36,South,Online
2025-09-20,Office Chair,6,156.74,91.99,39,East,Wholesale
2025-09-20,Gaming Mouse,21,40.12,22.97,113,South,Retail
2025-09-20,LED Monitor,9,193.29,102.77,14,South,Wholesale
2025-09-20,Laptop Stand,13,36.39,21.13,39,East,Wholesale
2025-09-20,Mechanical Keyboard,13,98.83,55.25,39,East,Online
2025-09-20,Webcam,14,59.11,29.63,43,North,Retail
2025-09-21,Smart Speaker,13,73.72,41.98,54,East,Wholesale
2025-09-21,Wireless Headphones,16,86.48,50.07,16,East,Wholesale
2025-09-21,Office Chair,12,146.83,83.66,21,East,Online
2025-09-21,Gaming Mouse,20,41.29,22.67,68,West,Online
2025-09-21,LED Monitor,10,204.85,120.48,51,North,Retail
2025-09-21,Laptop Stand,18,35.73,22.29,56,North,Retail
2025-09-21,Mechanical Keyboard,15,94.27,55.35,67,West,Wholesale
2025-09-21,Webcam,13,58.37,34.48,7,West,Online
2025-09-22,Smart Speaker,12,74.09,40.97,36,East,Online
2025-09-22,Wireless Headphones,19,85.5,51.53,77,East,Online
2025-09-22,Office Chair,10,143.95,81.51,20,North,Wholesale
2025-09-22,Gaming Mouse,27,42.48,26.25,54,North,Retail
2025-09-22,LED Monitor,15,199.15,114.03,74,South,Retail
2025-09-22,Laptop Stand,18,35.14,21.78,64,South,Retail
2025-09-22,Mechanical Keyboard,19,98.96,59.03,74,South,Wholesale
2025-09-22,Webcam,15,56.51,35.84,18,East,Wholesale
2025-09-23,Smart Speaker,13,73.75,41.51,54,West,Wholesale
2025-09-23,Wireless Headphones,18,88.91,55.29,26,North,Online
2025-09-23,Office Chair,13,155.42,90.85,50,South,Wholesale
2025-09-23,Gaming Mouse,24,41.06,23.39,129,South,Online
2025-09-23,LED Monitor,11,188.54,117.28,30,North,Online
2025-09-23,Laptop Stand,14,35.67,21.62,70,South,Online
2025-09-23,Mechanical Keyboard,13,94.9,55.46,30,North,Online
2025-09-23,Webcam,17,56.93,34.26,43,West,Wholesale
2025-09-24,Smart Speaker,23,71.17,42.92,84,West,Retail
2025-09-24,Wireless Headphones,20,87.17,50.21,58,South,Online
2025-09-24,Office Chair,13,144.72,79.71,45,East,Online
2025-09-24,Gaming Mouse,21,42.82,26.54,79,North,Wholesale
2025-09-24,LED Monitor,16,209.94,116.18,44,South,Wholesale
2025-09-24,Laptop Stand,21,33.8,20.05,34,North,Wholesale
2025-09-24,Mechanical Keyboard,13,100.0,55.5,67,West,Retail
2025-09-24,Webcam,15,58.6,34.66,49,West,Wholesale
2025-09-25,Smart Speaker,14,73.73,42.48,59,North,Online
2025-09-25,Wireless Headphones,23,86.47,44.49,42,North,Retail
2025-09-25,Office Chair,9,156.31,91.06,61,North,Retail
2025-09-25,Gaming Mouse,34,43.05,26.37,64,North,Wholesale
2025-09-25,LED Monitor,12,197.92,111.06,22,South,Retail
2025-09-25,Laptop Stand,16,34.07,18.61,54,South,Online
2025-09-25,Mechanical Keyboard,17,98.02,58.54,38,North,Online
2025-09-25,Webcam,13,59.33,35.99,51,North,Wholesale
2025-09-26,Smart Speaker,19,72.75,45.44,40,East,Wholesale
2025-09-26,Wireless Headphones,22,82.84,45.65,26,West,Online
2025-09-26,Office Chair,11,166.22,95.12,42,West,Wholesale
2025-09-26,Gaming Mouse,24,41.96,24.03,88,North,Online
2025-09-26,LED Monitor,13,200.96,116.25,9,West,Retail
2025-09-26,Laptop Stand,14,36.78,22.17,26,North,Retail
2025-09-26,Mechanical Keyboard,23,95.73,52.02,69,West,Wholesale
2025-09-26,Webcam,8,59.06,32.63,46,East,Online
2025-09-27,Smart Speaker,16,74.48,37.41,50,South,Retail
2025-09-27,Wireless Headphones,24,90.23,54.38,38,South,Wholesale
2025-09-27,Office Chair,9,153.04,94.91,26,South,Wholesale
2025-09-27,Gaming Mouse,19,43.42,24.97,60,North,Online
2025-09-27,LED Monitor,10,182.51,101.19,40,South,Online
2025-09-27,Laptop Stand,12,37.28,21.81,62,North,Wholesale
2025-09-27,Mechanical Keyboard,12,97.02,58.91,73,South,Online
2025-09-27,Webcam,13,54.47,31.57,21,North,Wholesale
2025-09-28,Smart Speaker,17,71.54,41.39,49,South,Wholesale
2025-09-28,Wireless Headphones,13,82.12,47.72,0,South,Retail
2025-09-28,Office Chair,10,161.71,90.77,31,West,Wholesale
2025-09-28,Gaming Mouse,18,43.35,25.5,49,North,Wholesale
2025-09-28,LED Monitor,11,203.41,115.78,40,North,Wholesale
2025-09-28,Laptop Stand,14,36.22,20.03,73,East,Online
2025-09-28,Mechanical Keyboard,14,96.72,53.86,12,North,Wholesale
2025-09-28,Webcam,12,59.06,34.52,55,West,Retail
2025-09-29,Smart Speaker,14,78.26,40.86,37,North,Online
2025-09-29,Wireless Headphones,20,87.65,52.42,71,South,Retail
2025-09-29,Office Chair,9,155.0,93.34,67,North,Online
2025-09-29,Gaming Mouse,20,41.86,24.51,56,South,Retail
2025-09-29,LED Monitor,7,201.83,114.18,37,North,Retail
2025-09-29,Laptop Stand,15,36.34,21.94,62,East,Wholesale
2025-09-29,Mechanical Keyboard,21,95.29,53.76,45,East,Wholesale
2025-09-29,Webcam,11,58.33,32.79,55,North,Wholesale
2025-09-30,Smart Speaker,22,73.45,40.83,16,East,Retail
2025-09-30,Wireless Headphones,25,86.84,54.78,111,North,Retail
2025-09-30,Office Chair,9,154.28,84.53,32,West,Online
2025-09-30,Gaming Mouse,20,42.43,26.1,94,South,Wholesale
2025-09-30,LED Monitor,12,203.76,110.99,47,East,Online
2025-09-30,Laptop Stand,25,35.27,19.93,26,North,Retail
2025-09-30,Mechanical Keyboard,17,93.1,51.86,71,North,Online
2025-09-30,Webcam,12,59.82,34.4,66,North,Wholesale
2025-10-01,Smart Speaker,17,74.4,46.25,84,East,Retail
2025-10-01,Wireless Headphones,20,85.93,51.8,114,West,Wholesale
2025-10-01,Office Chair,11,158.95,95.75,37,West,Wholesale
2025-10-01,Gaming Mouse,27,40.84,22.85,54,West,Wholesale
2025-10-01,LED Monitor,14,197.72,119.2,69,West,Online
2025-10-01,Laptop Stand,26,35.05,18.82,91,South,Online
2025-10-01,Mechanical Keyboard,24,97.63,50.78,67,South,Online
2025-10-01,Webcam,18,60.9,36.98,33,South,Wholesale
2025-10-02,Smart Speaker,18,71.95,44.92,10,West,Online
2025-10-02,Wireless Headphones,23,88.36,48.8,2,North,Retail
2025-10-02,Office Chair,10,161.03,89.62,40,South,Wholesale
2025-10-02,Gaming Mouse,28,38.71,24.89,72,East,Retail
2025-10-02,LED Monitor,12,191.93,107.54,34,South,Wholesale
2025-10-02,Laptop Stand,17,34.54,20.88,94,South,Online
2025-10-02,Mechanical Keyboard,18,92.22,53.68,61,East,Online
2025-10-02,Webcam,15,58.63,32.15,68,South,Retail
2025-10-03,Smart Speaker,19,75.09,47.99,70,East,Online
2025-10-03,Wireless Headphones,17,86.81,51.74,65,North,Wholesale
2025-10-03,Office Chair,11,155.21,93.93,16,West,Retail
2025-10-03,Gaming Mouse,25,43.76,26.66,68,East,Retail
2025-10-03,LED Monitor,16,195.99,118.07,31,West,Online
2025-10-03,Laptop Stand,14,36.51,21.94,66,West,Online
2025-10-03,Mechanical Keyboard,13,99.85,59.09,32,North,Wholesale
2025-10-03,Webcam,13,56.83,33.77,42,East,Online
2025-10-04,Smart Speaker,13,77.66,48.26,47,West,Wholesale
2025-10-04,Wireless Headphones,14,94.36,57.66,77,South,Retail
2025-10-04,Office Chair,9,154.31,92.66,22,West,Retail
2025-10-04,Gaming Mouse,24,40.86,23.0,73,North,Wholesale
2025-10-04,LED Monitor,13,205.45,119.55,61,North,Wholesale
2025-10-04,Laptop Stand,24,38.71,22.98,73,South,Retail
2025-10-04,Mechanical Keyboard,15,93.95,54.35,60,West,Online
2025-10-04,Webcam,17,58.2,31.16,67,South,Retail
2025-10-05,Smart Speaker,15,72.55,42.67,52,East,Wholesale
2025-10-05,Wireless Headphones,16,84.39,50.52,91,North,Retail
2025-10-05,Office Chair,11,160.05,89.66,2,East,Wholesale
2025-10-05,Gaming Mouse,20,44.27,25.52,36,West,Wholesale
2025-10-05,LED Monitor,9,201.56,110.99,22,West,Retail
2025-10-05,Laptop Stand,23,38.77,21.28,38,East,Wholesale
2025-10-05,Mechanical Keyboard,19,88.73,51.7,37,West,Wholesale
2025-10-05,Webcam,9,56.85,33.07,57,East,Retail
2025-10-06,Smart Speaker,18,74.07,41.39,43,East,Wholesale
2025-10-06,Wireless Headphones,25,88.54,48.89,73,East,Online
2025-10-06,Office Chair,13,151.32,84.73,43,South,Retail
2025-10-06,Gaming Mouse,22,43.84,23.62,145,West,Online
2025-10-06,LED Monitor,15,197.25,116.01,34,North,Retail
2025-10-06,Laptop Stand,18,35.28,22.38,59,North,Online
2025-10-06,Mechanical Keyboard,12,102.27,57.62,104,West,Online
2025-10-06,Webcam,14,58.34,37.72,0,North,Online
2025-10-07,Smart Speaker,16,73.45,42.93,45,North,Retail
2025-10-07,Wireless Headphones,22,84.91,50.22,91,West,Wholesale
2025-10-07,Office Chair,15,162.25,98.21,47,North,Retail
2025-10-07,Gaming Mouse,32,44.31,26.77,58,East,Retail
2025-10-07,LED Monitor,15,203.81,117.74,31,East,Retail
2025-10-07,Laptop Stand,16,34.81,18.8,35,North,Retail
2025-10-07,Mechanical Keyboard,23,95.75,56.96,56,North,Online
2025-10-07,Webcam,21,60.79,35.9,27,South,Retail
2025-10-08,Smart Speaker,15,74.25,43.76,44,North,Wholesale
2025-10-08,Wireless Headphones,32,89.74,53.28,56,South,Wholesale
2025-10-08,Office Chair,11,153.25,92.15,49,East,Wholesale
2025-10-08,Gaming Mouse,32,44.65,26.42,123,East,Online
2025-10-08,LED Monitor,9,196.93,109.09,48,West,Wholesale
2025-10-08,Laptop Stand,23,37.24,22.94,112,West,Online
2025-10-08,Mechanical Keyboard,15,105.84,64.59,64,West,Wholesale
2025-10-08,Webcam,15,54.07,30.11,44,North,Wholesale
2025-10-09,Smart Speaker,14,80.63,46.16,56,East,Retail
2025-10-09,Wireless Headphones,24,87.51,54.03,80,East,Wholesale
2025-10-09,Office Chair,10,154.07,88.35,41,East,Online
2025-10-09,Gaming Mouse,28,42.5,24.76,0,North,Retail
2025-10-09,LED Monitor,15,191.18,112.49,54,North,Wholesale
2025-10-09,Laptop Stand,22,36.41,22.15,52,West,Retail
2025-10-09,Mechanical Keyboard,16,99.73,53.03,76,North,Retail
2025-10-09,Webcam,17,56.42,32.88,45,East,Wholesale
2025-10-10,Smart Speaker,12,75.65,39.69,31,South,Wholesale
2025-10-10,Wireless Headphones,23,90.25,53.58,103,South,Online
2025-10-10,Office Chair,11,155.36,89.71,49,South,Retail
2025-10-10,Gaming Mouse,21,43.23,25.49,82,South,Wholesale
2025-10-10,LED Monitor,11,173.16,108.41,25,West,Online
2025-10-10,Laptop Stand,17,35.01,20.56,54,South,Retail
2025-10-10,Mechanical Keyboard,17,95.89,58.29,19,North,Wholesale
2025-10-10,Webcam,15,56.7,31.35,29,South,Wholesale
2025-10-11,Smart Speaker,14,73.46,40.34,59,North,Online
2025-10-11,Wireless Headphones,12,84.16,51.34,100,East,Wholesale
2025-10-11,Office Chair,11,163.89,90.82,50,South,Retail
2025-10-11,Gaming Mouse,23,40.94,24.97,93,South,Wholesale
2025-10-11,LED Monitor,15,197.94,133.26,58,East,Wholesale
2025-10-11,Laptop Stand,14,34.07,18.28,29,West,Wholesale
2025-10-11,Mechanical Keyboard,17,93.94,54.1,42,West,Retail
2025-10-11,Webcam,10,58.71,34.58,23,East,Retail
2025-10-12,Smart Speaker,13,71.43,43.26,45,East,Wholesale
2025-10-12,Wireless Headphones,15,91.53,59.05,24,North,Retail
2025-10-12,Office Chair,8,169.59,104.67,33,North,Online
2025-10-12,Gaming Mouse,18,43.1,23.24,26,West,Online
2025-10-12,LED Monitor,12,200.63,113.72,52,West,Online
2025-10-12,Laptop Stand,20,36.27,21.69,84,South,Wholesale
2025-10-12,Mechanical Keyboard,14,90.33,46.92,45,South,Online
2025-10-12,Webcam,10,56.23,35.18,55,West,Wholesale
2025-10-13,Smart Speaker,14,75.05,42.12,29,West,Online
2025-10-13,Wireless Headphones,25,92.68,51.71,77,West,Wholesale
2025-10-13,Office Chair,8,153.39,83.15,49,West,Wholesale
2025-10-13,Gaming Mouse,23,41.05,25.11,117,South,Online
2025-10-13,LED Monitor,12,197.59,110.03,47,South,Online
2025-10-13,Laptop Stand,17,35.87,19.2,2,South,Retail
2025-10-13,Mechanical Keyboard,15,103.17,65.94,40,West,Wholesale
2025-10-13,Webcam,16,56.69,28.49,56,South,Retail
2025-10-14,Smart Speaker,18,73.41,40.06,41,West,Online
2025-10-14,Wireless Headphones,21,87.88,46.96,71,North,Online
2025-10-14,Office Chair,13,151.02,86.25,69,West,Online
2025-10-14,Gaming Mouse,24,42.86,22.56,127,East,Online
2025-10-14,LED Monitor,15,174.6,99.91,17,South,Wholesale
2025-10-14,Laptop Stand,25,36.49,19.85,107,South,Wholesale
2025-10-14,Mechanical Keyboard,25,96.89,57.67,45,North,Retail
2025-10-14,Webcam,17,60.93,35.66,44,North,Retail
2025-10-15,Smart Speaker,22,76.63,44.76,7,East,Wholesale
2025-10-15,Wireless Headphones,17,89.11,51.37,23,East,Wholesale
2025-10-15,Office Chair,16,153.3,92.44,73,North,Retail
2025-10-15,Gaming Mouse,24,42.35,25.17,136,North,Wholesale
2025-10-15,LED Monitor,7,192.07,111.0,23,North,Online
2025-10-15,Laptop Stand,20,35.4,19.76,64,East,Online
2025-10-15,Mechanical Keyboard,16,96.14,56.75,45,East,Retail
2025-10-15,Webcam,15,56.23,30.72,42,South,Retail
2025-10-16,Smart Speaker,14,75.54,44.03,96,West,Retail
2025-10-16,Wireless Headphones,19,91.29,55.06,54,East,Wholesale
2025-10-16,Office Chair,12,155.34,83.03,37,West,Online
2025-10-16,Gaming Mouse,18,41.48,25.65,122,North,Retail
2025-10-16,LED Monitor,14,202.13,117.83,20,South,Online
2025-10-16,Laptop Stand,18,37.77,23.13,30,West,Online
2025-10-16,Mechanical Keyboard,17,95.48,53.84,92,South,Retail
2025-10-16,Webcam,15,58.46,32.1,46,East,Online
2025-10-17,Smart Speaker,19,71.03,37.96,47,East,Online
2025-10-17,Wireless Headphones,21,91.12,49.13,45,North,Retail
2025-10-17,Office Chair,9,143.26,88.82,53,East,Online
2025-10-17,Gaming Mouse,17,42.55,27.05,87,West,Retail
2025-10-17,LED Monitor,11,191.96,110.93,3,West,Retail
2025-10-17,Laptop Stand,19,37.09,21.0,15,East,Retail
2025-10-17,Mechanical Keyboard,13,97.17,57.65,53,North,Retail
2025-10-17,Webcam,13,56.07,33.88,52,West,Retail
2025-10-18,Smart Speaker,13,79.46,42.98,12,North,Retail
2025-10-18,Wireless Headphones,18,92.42,55.4,59,South,Online
2025-10-18,Office Chair,10,166.41,97.78,19,North,Retail
2025-10-18,Gaming Mouse,11,41.95,25.71,87,East,Wholesale
2025-10-18,LED Monitor,13,205.65,128.07,44,South,Wholesale
2025-10-18,Laptop Stand,10,37.23,22.17,57,South,Online
2025-10-18,Mechanical Keyboard,19,95.14,55.08,47,South,Online
2025-10-18,Webcam,10,59.14,33.02,26,South,Wholesale
2025-10-19,Smart Speaker,12,76.29,44.48,10,East,Retail
2025-10-19,Wireless Headphones,20,90.23,55.06,101,North,Online
2025-10-19,Office Chair,11,157.01,89.45,7,North,Online
2025-10-19,Gaming Mouse,28,42.86,23.49,105,South,Retail
2025-10-19,LED Monitor,7,205.05,113.11,68,West,Wholesale
2025-10-19,Laptop Stand,17,36.58,23.88,80,East,Retail
2025-10-19,Mechanical Keyboard,25,96.4,57.59,27,West,Online
2025-10-19,Webcam,12,58.08,34.26,13,North,Wholesale
2025-10-20,Smart Speaker,13,75.58,45.96,39,North,Retail
2025-10-20,Wireless Headphones,27,91.72,53.62,108,West,Retail
2025-10-20,Office Chair,9,149.57,86.27,43,South,Retail
2025-10-20,Gaming Mouse,25,43.78,25.11,47,North,Wholesale
2025-10-20,LED Monitor,12,189.21,121.15,48,North,Retail
2025-10-20,Laptop Stand,25,34.36,19.79,114,North,Retail
2025-10-20,Mechanical Keyboard,25,98.64,61.08,87,East,Wholesale
2025-10-20,Webcam,13,57.77,31.8,41,East,Wholesale
2025-10-21,Smart Speaker,22,75.54,49.17,0,South,Online
2025-10-21,Wireless Headphones,21,93.65,54.01,21,North,Wholesale
2025-10-21,Office Chair,9,147.44,94.36,29,South,Retail
2025-10-21,Gaming Mouse,26,41.63,23.1,69,South,Online
2025-10-21,LED Monitor,18,204.57,111.17,63,West,Retail
2025-10-21,Laptop Stand,18,36.23,21.64,65,West,Wholesale
2025-10-21,Mechanical Keyboard,16,102.7,53.62,73,West,Retail
2025-10-21,Webcam,17,56.56,34.79,44,East,Wholesale
2025-10-22,Smart Speaker,14,74.32,39.55,97,West,Online
2025-10-22,Wireless Headphones,31,94.36,53.73,42,East,Online
2025-10-22,Office Chair,10,164.58,91.37,31,South,Wholesale
2025-10-22,Gaming Mouse,29,43.89,23.43,30,West,Wholesale
2025-10-22,LED Monitor,16,196.2,123.84,16,South,Retail
2025-10-22,Laptop Stand,21,36.76,18.69,57,North,Online
2025-10-22,Mechanical Keyboard,19,100.22,61.8,32,South,Online
2025-10-22,Webcam,12,58.11,34.85,28,West,Online
2025-10-23,Smart Speaker,15,72.5,43.59,30,East,Online
2025-10-23,Wireless Headphones,26,89.34,47.92,94,North,Retail
2025-10-23,Office Chair,8,141.4,85.84,20,South,Online
2025-10-23,Gaming Mouse,29,43.18,24.02,112,North,Wholesale
2025-10-23,LED Monitor,17,206.25,121.57,33,South,Online
2025-10-23,Laptop Stand,22,34.42,19.17,20,South,Wholesale
2025-10-23,Mechanical Keyboard,19,93.81,56.72,28,West,Online
2025-10-23,Webcam,17,59.89,33.31,49,East,Wholesale
2025-10-24,Smart Speaker,15,74.37,44.38,53,West,Retail
2025-10-24,Wireless Headphones,16,90.21,53.81,82,West,Wholesale
2025-10-24,Office Chair,12,147.85,83.84,27,West,Wholesale
2025-10-24,Gaming Mouse,22,42.33,22.23,59,North,Online
2025-10-24,LED Monitor,17,199.47,116.45,43,North,Wholesale
2025-10-24,Laptop Stand,22,34.03,21.07,90,East,Retail
2025-10-24,Mechanical Keyboard,16,85.57,46.44,64,South,Wholesale
2025-10-24,Webcam,15,57.85,36.9,60,South,Online
2025-10-25,Smart Speaker,20,71.16,38.13,35,West,Wholesale
2025-10-25,Wireless Headphones,18,91.49,52.97,58,South,Online
2025-10-25,Office Chair,5,146.78,83.44,17,West,Online
2025-10-25,Gaming Mouse,28,41.89,22.63,43,West,Online
2025-10-25,LED Monitor,15,202.13,107.76,42,East,Online
2025-10-25,Laptop Stand,18,35.28,20.08,37,East,Online
2025-10-25,Mechanical Keyboard,20,98.96,56.55,57,North,Wholesale
2025-10-25,Webcam,18,59.77,36.16,40,West,Online
2025-10-26,Smart Speaker,18,75.69,42.02,54,South,Online
2025-10-26,Wireless Headphones,12,86.13,50.89,6,South,Online
2025-10-26,Office Chair,9,157.67,93.99,52,West,Retail
2025-10-26,Gaming Mouse,21,40.08,22.78,93,West,Wholesale
2025-10-26,LED Monitor,13,201.79,124.77,39,South,Wholesale
2025-10-26,Laptop Stand,16,35.91,20.31,75,North,Wholesale
2025-10-26,Mechanical Keyboard,15,89.75,53.66,79,West,Wholesale
2025-10-26,Webcam,15,59.7,35.88,51,West,Retail
2025-10-27,Smart Speaker,14,73.48,42.77,41,West,Retail
2025-10-27,Wireless Headphones,16,89.72,54.48,65,North,Retail
2025-10-27,Office Chair,9,150.01,89.01,52,South,Retail
2025-10-27,Gaming Mouse,28,43.57,25.34,135,North,Online
2025-10-27,LED Monitor,11,200.23,106.84,69,West,Wholesale
2025-10-27,Laptop Stand,24,35.86,18.8,133,North,Online
2025-10-27,Mechanical Keyboard,14,99.85,64.01,49,East,Online
2025-10-27,Webcam,15,55.74,31.17,79,South,Retail
2025-10-28,Smart Speaker,14,72.83,44.59,4,North,Retail
2025-10-28,Wireless Headphones,33,95.33,56.93,113,West,Online
2025-10-28,Office Chair,11,160.02,101.4,14,South,Online
2025-10-28,Gaming Mouse,29,42.15,24.47,90,South,Online
2025-10-28,LED Monitor,17,201.3,115.68,26,West,Wholesale
2025-10-28,Laptop Stand,22,35.11,21.36,77,West,Wholesale
2025-10-28,Mechanical Keyboard,17,93.21,57.24,62,West,Wholesale
2025-10-28,Webcam,15,57.59,34.61,61,West,Online
2025-10-29,Smart Speaker,22,72.94,46.03,20,West,Wholesale
2025-10-29,Wireless Headphones,23,82.85,49.69,7,East,Retail
2025-10-29,Office Chair,14,152.12,84.11,49,North,Online
2025-10-29,Gaming Mouse,25,43.87,23.91,65,North,Wholesale
2025-10-29,LED Monitor,11,210.3,120.61,63,South,Wholesale
2025-10-29,Laptop Stand,21,35.4,20.49,87,West,Wholesale
2025-10-29,Mechanical Keyboard,15,100.99,56.35,69,East,Wholesale
2025-10-29,Webcam,15,60.9,35.17,39,South,Wholesale
2025-10-30,Smart Speaker,15,72.26,40.83,91,East,Wholesale
2025-10-30,Wireless Headphones,21,92.06,49.01,112,West,Retail
2025-10-30,Office Chair,15,160.49,95.19,54,East,Online
2025-10-30,Gaming Mouse,24,41.91,26.03,47,North,Online
2025-10-30,LED Monitor,14,202.97,113.44,56,East,Wholesale
2025-10-30,Laptop Stand,25,36.45,21.04,113,East,Wholesale
2025-10-30,Mechanical Keyboard,22,102.58,62.07,30,North,Online
2025-10-30,Webcam,14,59.44,35.27,92,West,Online
2025-10-31,Smart Speaker,14,71.06,43.73,47,East,Wholesale
2025-10-31,Wireless Headphones,21,85.9,48.73,63,North,Online
2025-10-31,Office Chair,9,150.96,84.31,16,North,Retail
2025-10-31,Gaming Mouse,20,42.86,25.12,114,West,Wholesale
2025-10-31,LED Monitor,14,201.12,121.12,48,South,Retail
2025-10-31,Laptop Stand,19,34.71,21.01,56,East,Online
2025-10-31,Mechanical Keyboard,20,93.9,57.97,0,West,Wholesale
2025-10-31,Webcam,10,59.01,34.98,64,East,Wholesale
2025-11-01,Smart Speaker,9,73.15,41.95,1,East,Retail
2025-11-01,Wireless Headphones,16,91.02,52.12,114,North,Retail
2025-11-01,Office Chair,10,153.84,81.74,27,West,Retail
2025-11-01,Gaming Mouse,25,41.57,22.29,90,East,Wholesale
2025-11-01,LED Monitor,14,196.1,103.83,46,South,Online
2025-11-01,Laptop Stand,22,36.04,20.85,65,West,Retail
2025-11-01,Mechanical Keyboard,14,95.67,52.85,44,East,Online
2025-11-01,Webcam,15,58.63,36.73,24,North,Online
2025-11-02,Smart Speaker,14,79.19,50.68,8,West,Online
2025-11-02,Wireless Headphones,19,87.23,51.97,32,North,Online
2025-11-02,Office Chair,8,155.96,96.7,36,West,Online
2025-11-02,Gaming Mouse,26,39.93,22.15,57,South,Wholesale
2025-11-02,LED Monitor,13,201.71,116.83,24,North,Retail
2025-11-02,Laptop Stand,16,36.53,21.06,70,North,Retail
2025-11-02,Mechanical Keyboard,20,100.63,61.36,54,South,Wholesale
2025-11-02,Webcam,20,55.99,33.95,47,West,Retail
2025-11-03,Smart Speaker,17,72.68,43.09,56,East,Retail
2025-11-03,Wireless Headphones,26,90.61,54.12,123,North,Retail
2025-11-03,Office Chair,10,144.65,86.32,46,East,Retail
2025-11-03,Gaming Mouse,32,40.94,23.32,81,North,Online
2025-11-03,LED Monitor,11,200.02,120.66,52,North,Wholesale
2025-11-03,Laptop Stand,22,35.3,22.26,57,South,Wholesale
2025-11-03,Mechanical Keyboard,22,93.88,55.35,36,North,Wholesale
