date,product,demand_units,unit_price,unit_cost,stock_on_hand,region,channel,revenue,total_cost,profit,month_start,year,month,month_name,day_of_week,week_of_year
2025-04-24,Webcam,20,58.05,33.38,36,West,Retail,1161.0,667.6,493.4,2025-04-01,2025,4,Apr,Thursday,17
2025-04-25,Laptop Stand,29,37.51,21.74,82,North,Online,1087.79,630.4599999999999,457.33000000000004,2025-04-01,2025,4,Apr,Friday,17
2025-04-25,Mechanical Keyboard,20,99.05,57.63,83,North,Retail,1981.0,1152.6000000000001,828.3999999999999,2025-04-01,2025,4,Apr,Friday,17
2025-04-25,LED Monitor,15,181.67,103.4,99,West,Online,2725.0499999999997,1551.0,1174.0499999999997,2025-04-01,2025,4,Apr,Friday,17
2025-04-25,Webcam,26,57.13,35.89,60,West,Wholesale,1485.38,933.14,552.2400000000001,2025-04-01,2025,4,Apr,Friday,17
2025-04-25,Office Chair,12,149.99,92.91,79,North,Wholesale,1799.88,1114.92,684.96,2025-04-01,2025,4,Apr,Friday,17
2025-04-25,Smart Speaker,20,71.66,43.74,67,East,Online,1433.1999999999998,874.8000000000001,558.3999999999997,2025-04-01,2025,4,Apr,Friday,17
2025-04-25,Gaming Mouse,35,42.08,26.59,1,South,Retail,1472.8,930.65,542.15,2025-04-01,2025,4,Apr,Friday,17
2025-04-25,Wireless Headphones,35,83.28,51.48,50,East,Online,2914.8,1801.8,1113.0000000000002,2025-04-01,2025,4,Apr,Friday,17
2025-04-26,Webcam,13,59.62,32.04,5,East,Retail,775.06,416.52,358.53999999999996,2025-04-01,2025,4,Apr,Saturday,17
2025-04-26,Smart Speaker,16,74.48,42.32,65,South,Wholesale,1191.68,677.12,514.5600000000001,2025-04-01,2025,4,Apr,Saturday,17
2025-04-26,Wireless Headphones,29,92.8,51.96,50,West,Wholesale,2691.2,1506.84,1184.36,2025-04-01,2025,4,Apr,Saturday,17
2025-04-26,Office Chair,13,153.99,84.89,64,East,Wholesale,2001.8700000000001,1103.57,898.3000000000002,2025-04-01,2025,4,Apr,Saturday,17
2025-04-26,Gaming Mouse,40,42.02,25.19,120,West,Wholesale,1680.8000000000002,1007.6,673.2000000000002,2025-04-01,2025,4,Apr,Saturday,17
2025-04-26,LED Monitor,18,211.36,124.18,72,East,Wholesale,3804.4800000000005,2235.2400000000002,1569.2400000000002,2025-04-01,2025,4,Apr,Saturday,17
2025-04-26,Laptop Stand,26,36.23,21.61,102,East,Retail,941.9799999999999,561.86,380.1199999999999,2025-04-01,2025,4,Apr,Saturday,17
2025-04-26,Mechanical Keyboard,23,95.38,54.2,109,East,Retail,2193.74,1246.6000000000001,947.1399999999996,2025-04-01,2025,4,Apr,Saturday,17
2025-04-27,Webcam,16,58.34,32.91,44,North,Online,933.44,526.56,406.8800000000001,2025-04-01,2025,4,Apr,Sunday,17
2025-04-27,Mechanical Keyboard,27,98.43,59.6,61,West,Online,2657.61,1609.2,1048.41,2025-04-01,2025,4,Apr,Sunday,17
2025-04-27,Laptop Stand,21,36.67,20.58,43,East,Retail,770.07,432.17999999999995,337.8900000000001,2025-04-01,2025,4,Apr,Sunday,17
2025-04-27,LED Monitor,13,195.81,107.16,70,North,Wholesale,2545.53,1393.08,1152.4500000000003,2025-04-01,2025,4,Apr,Sunday,17
2025-04-27,Wireless Headphones,26,85.04,50.11,65,East,Wholesale,2211.04,1302.86,908.1800000000001,2025-04-01,2025,4,Apr,Sunday,17
2025-04-27,Office Chair,14,157.1,93.47,34,North,Online,2199.4,1308.58,890.8200000000002,2025-04-01,2025,4,Apr,Sunday,17
2025-04-27,Smart Speaker,21,75.22,42.63,22,East,Retail,1579.62,895.23,684.3899999999999,2025-04-01,2025,4,Apr,Sunday,17
2025-04-27,Gaming Mouse,33,38.43,23.03,103,North,Retail,1268.19,759.99,508.20000000000005,2025-04-01,2025,4,Apr,Sunday,17
2025-04-28,LED Monitor,20,197.84,115.96,37,North,Retail,3956.8,2319.2,1637.6000000000004,2025-04-01,2025,4,Apr,Monday,18
2025-04-28,Mechanical Keyboard,16,94.84,59.13,71,North,Retail,1517.44,946.08,571.36,2025-04-01,2025,4,Apr,Monday,18
2025-04-28,Laptop Stand,32,35.11,19.28,78,North,Wholesale,1123.52,616.96,506.55999999999995,2025-04-01,2025,4,Apr,Monday,18
2025-04-28,Webcam,12,58.89,34.32,40,West,Online,706.6800000000001,411.84000000000003,294.84000000000003,2025-04-01,2025,4,Apr,Monday,18
2025-04-28,Gaming Mouse,38,39.62,23.7,107,North,Wholesale,1505.56,900.6,604.9599999999999,2025-04-01,2025,4,Apr,Monday,18
2025-04-28,Wireless Headphones,33,86.6,49.52,15,North,Retail,2857.7999999999997,1634.16,1223.6399999999996,2025-04-01,2025,4,Apr,Monday,18
2025-04-28,Smart Speaker,26,75.03,47.56,44,East,Wholesale,1950.78,1236.56,714.22,2025-04-01,2025,4,Apr,Monday,18
2025-04-28,Office Chair,10,152.64,86.72,45,North,Online,1526.3999999999999,867.2,659.1999999999998,2025-04-01,2025,4,Apr,Monday,18
2025-04-29,Smart Speaker,23,71.26,42.04,108,West,Online,1638.98,966.92,672.0600000000001,2025-04-01,2025,4,Apr,Tuesday,18
2025-04-29,Wireless Headphones,26,88.45,53.57,39,West,Online,2299.7000000000003,1392.82,906.8800000000003,2025-04-01,2025,4,Apr,Tuesday,18
2025-04-29,Office Chair,20,158.14,88.5,51,South,Wholesale,3162.7999999999997,1770.0,1392.7999999999997,2025-04-01,2025,4,Apr,Tuesday,18
2025-04-29,Gaming Mouse,32,44.24,23.79,132,West,Wholesale,1415.68,761.28,654.4000000000001,2025-04-01,2025,4,Apr,Tuesday,18
2025-04-29,LED Monitor,21,188.78,102.23,37,West,Wholesale,3964.38,2146.83,1817.5500000000002,2025-04-01,2025,4,Apr,Tuesday,18
2025-04-29,Laptop Stand,29,34.4,19.05,52,West,Online,997.5999999999999,552.45,445.14999999999986,2025-04-01,2025,4,Apr,Tuesday,18
2025-04-29,Mechanical Keyboard,34,92.86,51.14,36,South,Wholesale,3157.24,1738.76,1418.4799999999998,2025-04-01,2025,4,Apr,Tuesday,18
2025-04-29,Webcam,20,56.18,31.97,38,North,Wholesale,1123.6,639.4,484.19999999999993,2025-04-01,2025,4,Apr,Tuesday,18
2025-04-30,Webcam,14,57.95,35.17,64,East,Wholesale,811.3000000000001,492.38,318.9200000000001,2025-04-01,2025,4,Apr,Wednesday,18
2025-04-30,Mechanical Keyboard,27,94.02,54.99,61,West,Online,2538.54,1484.73,1053.81,2025-04-01,2025,4,Apr,Wednesday,18
2025-04-30,Laptop Stand,23,35.91,23.13,58,South,Wholesale,825.93,531.99,293.93999999999994,2025-04-01,2025,4,Apr,Wednesday,18
2025-04-30,LED Monitor,20,189.67,108.73,83,South,Wholesale,3793.3999999999996,2174.6,1618.7999999999997,2025-04-01,2025,4,Apr,Wednesday,18
2025-04-30,Smart Speaker,34,75.43,43.54,48,South,Wholesale,2564.6200000000003,1480.36,1084.2600000000004,2025-04-01,2025,4,Apr,Wednesday,18
2025-04-30,Office Chair,17,156.61,90.0,25,North,Online,2662.3700000000003,1530.0,1132.3700000000003,2025-04-01,2025,4,Apr,Wednesday,18
2025-04-30,Wireless Headphones,35,91.12,51.58,146,East,Online,3189.2000000000003,1805.3,1383.9000000000003,2025-04-01,2025,4,Apr,Wednesday,18
2025-04-30,Gaming Mouse,41,41.25,24.47,54,West,Online,1691.25,1003.27,687.98,2025-04-01,2025,4,Apr,Wednesday,18
2025-05-01,LED Monitor,15,203.5,116.37,53,East,Online,3052.5,1745.5500000000002,1306.9499999999998,2025-05-01,2025,5,May,Thursday,18
2025-05-01,Mechanical Keyboard,32,96.31,58.97,90,North,Online,3081.92,1887.04,1194.88,2025-05-01,2025,5,May,Thursday,18
2025-05-01,Laptop Stand,28,36.58,22.38,137,West,Online,1024.24,626.64,397.6,2025-05-01,2025,5,May,Thursday,18
2025-05-01,Webcam,20,59.02,34.17,71,East,Online,1180.4,683.4000000000001,497.0,2025-05-01,2025,5,May,Thursday,18
2025-05-01,Gaming Mouse,38,41.73,25.1,26,West,Wholesale,1585.7399999999998,953.8000000000001,631.9399999999997,2025-05-01,2025,5,May,Thursday,18
2025-05-01,Wireless Headphones,22,88.17,51.52,162,South,Wholesale,1939.74,1133.44,806.3,2025-05-01,2025,5,May,Thursday,18
2025-05-01,Smart Speaker,26,75.5,43.66,47,North,Retail,1963.0,1135.1599999999999,827.8400000000001,2025-05-01,2025,5,May,Thursday,18
2025-05-01,Office Chair,12,147.19,84.46,62,North,Retail,1766.28,1013.52,752.76,2025-05-01,2025,5,May,Thursday,18
2025-05-02,Mechanical Keyboard,24,91.96,52.64,84,South,Retail,2207.04,1263.3600000000001,943.6799999999998,2025-05-01,2025,5,May,Friday,18
2025-05-02,Laptop Stand,26,36.32,20.77,86,South,Online,944.32,540.02,404.30000000000007,2025-05-01,2025,5,May,Friday,18
2025-05-02,LED Monitor,21,198.47,108.0,45,North,Retail,4167.87,2268.0,1899.87,2025-05-01,2025,5,May,Friday,18
2025-05-02,Webcam,17,59.12,35.85,51,East,Online,1005.04,609.45,395.5899999999999,2025-05-01,2025,5,May,Friday,18
2025-05-02,Office Chair,15,166.01,100.37,64,West,Online,2490.1499999999996,1505.5500000000002,984.5999999999995,2025-05-01,2025,5,May,Friday,18
2025-05-02,Wireless Headphones,22,87.95,49.53,55,South,Wholesale,1934.9,1089.66,845.24,2025-05-01,2025,5,May,Friday,18
2025-05-02,Smart Speaker,21,66.38,41.84,54,East,Wholesale,1393.98,878.6400000000001,515.3399999999999,2025-05-01,2025,5,May,Friday,18
2025-05-02,Gaming Mouse,33,42.63,23.88,79,North,Retail,1406.7900000000002,788.04,618.7500000000002,2025-05-01,2025,5,May,Friday,18
2025-05-03,Smart Speaker,24,77.58,46.06,128,East,Wholesale,1861.92,1105.44,756.48,2025-05-01,2025,5,May,Saturday,18
2025-05-03,Wireless Headphones,37,91.39,56.68,69,East,Retail,3381.43,2097.16,1284.27,2025-05-01,2025,5,May,Saturday,18
2025-05-03,Office Chair,17,149.1,85.75,0,North,Retail,2534.7,1457.75,1076.9499999999998,2025-05-01,2025,5,May,Saturday,18
2025-05-03,Gaming Mouse,37,41.74,23.19,85,South,Retail,1544.38,858.0300000000001,686.35,2025-05-01,2025,5,May,Saturday,18
2025-05-03,LED Monitor,22,188.02,112.19,69,West,Online,4136.4400000000005,2468.18,1668.2600000000007,2025-05-01,2025,5,May,Saturday,18
2025-05-03,Laptop Stand,25,36.35,19.61,38,East,Online,908.75,490.25,418.5,2025-05-01,2025,5,May,Saturday,18
2025-05-03,Mechanical Keyboard,23,93.62,52.07,65,North,Wholesale,2153.26,1197.61,955.6500000000003,2025-05-01,2025,5,May,Saturday,18
2025-05-03,Webcam,17,61.29,34.27,59,West,Retail,1041.93,582.59,459.34000000000003,2025-05-01,2025,5,May,Saturday,18
2025-05-04,Mechanical Keyboard,22,92.17,52.66,87,West,Online,2027.74,1158.52,869.22,2025-05-01,2025,5,May,Sunday,18
2025-05-04,Webcam,17,59.37,32.69,30,North,Online,1009.29,555.73,453.55999999999995,2025-05-01,2025,5,May,Sunday,18
2025-05-04,Laptop Stand,23,36.45,21.22,50,West,Retail,838.35,488.05999999999995,350.2900000000001,2025-05-01,2025,5,May,Sunday,18
2025-05-04,LED Monitor,16,190.55,114.79,46,East,Retail,3048.8,1836.64,1212.16,2025-05-01,2025,5,May,Sunday,18
2025-05-04,Office Chair,15,165.13,91.38,82,North,Online,2476.95,1370.6999999999998,1106.25,2025-05-01,2025,5,May,Sunday,18
2025-05-04,Wireless Headphones,27,90.72,56.25,115,East,Retail,2449.44,1518.75,930.69,2025-05-01,2025,5,May,Sunday,18
2025-05-04,Smart Speaker,22,71.98,45.91,13,South,Online,1583.5600000000002,1010.02,573.5400000000002,2025-05-01,2025,5,May,Sunday,18
2025-05-04,Gaming Mouse,29,40.69,23.33,8,South,Wholesale,1180.01,676.5699999999999,503.44000000000005,2025-05-01,2025,5,May,Sunday,18
2025-05-05,Webcam,14,56.82,33.18,37,West,Wholesale,795.48,464.52,330.96000000000004,2025-05-01,2025,5,May,Monday,19
2025-05-05,Laptop Stand,26,37.63,20.04,107,South,Retail,978.3800000000001,521.04,457.34000000000015,2025-05-01,2025,5,May,Monday,19
2025-05-05,LED Monitor,13,196.29,121.8,44,West,Online,2551.77,1583.3999999999999,968.3700000000001,2025-05-01,2025,5,May,Monday,19
2025-05-05,Mechanical Keyboard,28,93.25,54.15,69,North,Retail,2611.0,1516.2,1094.8,2025-05-01,2025,5,May,Monday,19
2025-05-05,Office Chair,13,150.62,99.12,50,West,Online,1958.06,1288.56,669.5,2025-05-01,2025,5,May,Monday,19
2025-05-05,Wireless Headphones,36,95.96,54.18,46,East,Online,3454.56,1950.48,1504.08,2025-05-01,2025,5,May,Monday,19
2025-05-05,Smart Speaker,27,74.42,42.55,112,East,Wholesale,2009.3400000000001,1148.85,860.4900000000002,2025-05-01,2025,5,May,Monday,19
2025-05-05,Gaming Mouse,31,41.15,25.13,22,South,Wholesale,1275.6499999999999,779.03,496.6199999999999,2025-05-01,2025,5,May,Monday,19
2025-05-06,Webcam,14,54.5,33.38,16,South,Online,763.0,467.32000000000005,295.67999999999995,2025-05-01,2025,5,May,Tuesday,19
2025-05-06,Smart Speaker,15,73.04,44.61,91,North,Retail,1095.6000000000001,669.15,426.45000000000016,2025-05-01,2025,5,May,Tuesday,19
2025-05-06,Wireless Headphones,30,89.76,49.83,161,West,Wholesale,2692.8,1494.8999999999999,1197.9000000000003,2025-05-01,2025,5,May,Tuesday,19
2025-05-06,Office Chair,15,169.05,94.6,19,East,Retail,2535.75,1419.0,1116.75,2025-05-01,2025,5,May,Tuesday,19
2025-05-06,Gaming Mouse,34,45.4,25.95,64,West,Retail,1543.6,882.3,661.3,2025-05-01,2025,5,May,Tuesday,19
2025-05-06,LED Monitor,23,204.91,115.86,7,North,Retail,4712.93,2664.78,2048.15,2025-05-01,2025,5,May,Tuesday,19
2025-05-06,Laptop Stand,36,36.87,21.46,157,East,Online,1327.32,772.5600000000001,554.7599999999999,2025-05-01,2025,5,May,Tuesday,19
2025-05-06,Mechanical Keyboard,25,95.94,53.97,66,West,Retail,2398.5,1349.25,1049.25,2025-05-01,2025,5,May,Tuesday,19
2025-05-07,Mechanical Keyboard,35,96.93,50.66,119,East,Wholesale,3392.55,1773.1,1619.4500000000003,2025-05-01,2025,5,May,Wednesday,19
2025-05-07,Laptop Stand,26,35.99,20.31,98,East,Retail,935.74,528.06,407.68000000000006,2025-05-01,2025,5,May,Wednesday,19
2025-05-07,Webcam,28,60.99,34.45,82,West,Online,1707.72,964.6000000000001,743.1199999999999,2025-05-01,2025,5,May,Wednesday,19
2025-05-07,LED Monitor,15,203.0,118.03,64,East,Wholesale,3045.0,1770.45,1274.55,2025-05-01,2025,5,May,Wednesday,19
2025-05-07,Smart Speaker,20,78.5,44.67,18,North,Retail,1570.0,893.4000000000001,676.5999999999999,2025-05-01,2025,5,May,Wednesday,19
2025-05-07,Office Chair,15,153.09,80.44,33,North,Retail,2296.35,1206.6,1089.75,2025-05-01,2025,5,May,Wednesday,19
2025-05-07,Wireless Headphones,38,86.18,49.13,53,North,Online,3274.84,1866.94,1407.9,2025-05-01,2025,5,May,Wednesday,19
2025-05-07,Gaming Mouse,34,41.52,22.92,77,South,Retail,1411.68,779.2800000000001,632.4,2025-05-01,2025,5,May,Wednesday,19
2025-05-08,Smart Speaker,22,75.75,46.46,95,North,Online,1666.5,1022.12,644.38,2025-05-01,2025,5,May,Thursday,19
2025-05-08,Wireless Headphones,43,87.86,46.72,30,West,Retail,3777.98,2008.96,1769.02,2025-05-01,2025,5,May,Thursday,19
2025-05-08,Office Chair,14,155.86,87.86,35,East,Online,2182.04,1230.04,952.0,2025-05-01,2025,5,May,Thursday,19
2025-05-08,Gaming Mouse,37,41.86,24.83,120,West,Retail,1548.82,918.7099999999999,630.11,2025-05-01,2025,5,May,Thursday,19
2025-05-08,LED Monitor,13,187.29,125.63,94,South,Retail,2434.77,1633.19,801.5799999999999,2025-05-01,2025,5,May,Thursday,19
2025-05-08,Laptop Stand,24,36.01,20.0,31,West,Online,864.24,480.0,384.24,2025-05-01,2025,5,May,Thursday,19
2025-05-08,Mechanical Keyboard,30,98.82,54.44,63,North,Wholesale,2964.6,1633.1999999999998,1331.4,2025-05-01,2025,5,May,Thursday,19
2025-05-08,Webcam,17,58.16,34.43,70,North,Retail,988.7199999999999,585.31,403.40999999999997,2025-05-01,2025,5,May,Thursday,19
2025-05-09,Webcam,19,59.03,34.95,88,South,Wholesale,1121.57,664.0500000000001,457.51999999999987,2025-05-01,2025,5,May,Friday,19
2025-05-09,Mechanical Keyboard,26,97.1,59.71,60,South,Retail,2524.6,1552.46,972.1399999999999,2025-05-01,2025,5,May,Friday,19
2025-05-09,Laptop Stand,26,33.96,20.71,70,South,Retail,882.96,538.46,344.5,2025-05-01,2025,5,May,Friday,19
2025-05-09,LED Monitor,17,194.07,111.26,23,North,Online,3299.19,1891.42,1407.77,2025-05-01,2025,5,May,Friday,19
2025-05-09,Smart Speaker,18,72.57,39.62,17,West,Retail,1306.2599999999998,713.16,593.0999999999998,2025-05-01,2025,5,May,Friday,19
2025-05-09,Office Chair,13,163.93,97.79,5,South,Online,2131.09,1271.27,859.8200000000002,2025-05-01,2025,5,May,Friday,19
2025-05-09,Wireless Headphones,32,84.7,49.82,114,North,Retail,2710.4,1594.24,1116.16,2025-05-01,2025,5,May,Friday,19
2025-05-09,Gaming Mouse,28,43.02,24.06,95,West,Online,1204.5600000000002,673.68,530.8800000000002,2025-05-01,2025,5,May,Friday,19
2025-05-10,Laptop Stand,20,36.07,21.42,44,East,Online,721.4,428.40000000000003,292.99999999999994,2025-05-01,2025,5,May,Saturday,19
2025-05-10,Webcam,15,58.0,32.68,51,West,Retail,870.0,490.2,379.8,2025-05-01,2025,5,May,Saturday,19
2025-05-10,Mechanical Keyboard,19,100.76,64.23,70,South,Retail,1914.44,1220.3700000000001,694.0699999999999,2025-05-01,2025,5,May,Saturday,19
2025-05-10,LED Monitor,20,209.31,122.63,43,West,Online,4186.2,2452.6,1733.6,2025-05-01,2025,5,May,Saturday,19
2025-05-10,Smart Speaker,18,72.34,41.85,39,East,Online,1302.1200000000001,753.3000000000001,548.82,2025-05-01,2025,5,May,Saturday,19
2025-05-10,Office Chair,14,154.73,82.78,40,West,Retail,2166.22,1158.92,1007.2999999999997,2025-05-01,2025,5,May,Saturday,19
2025-05-10,Wireless Headphones,16,84.17,53.83,55,South,Wholesale,1346.72,861.28,485.44000000000005,2025-05-01,2025,5,May,Saturday,19
2025-05-10,Gaming Mouse,40,42.4,23.13,52,North,Online,1696.0,925.1999999999999,770.8000000000001,2025-05-01,2025,5,May,Saturday,19
2025-05-11,Smart Speaker,18,73.51,42.23,52,East,Wholesale,1323.18,760.14,563.0400000000001,2025-05-01,2025,5,May,Sunday,19
2025-05-11,Wireless Headphones,30,83.48,52.36,86,North,Wholesale,2504.4,1570.8,933.6000000000001,2025-05-01,2025,5,May,Sunday,19
2025-05-11,Office Chair,15,151.16,83.53,21,East,Retail,2267.4,1252.95,1014.45,2025-05-01,2025,5,May,Sunday,19
2025-05-11,Gaming Mouse,35,41.14,24.61,0,West,Retail,1439.9,861.35,578.5500000000001,2025-05-01,2025,5,May,Sunday,19
2025-05-11,LED Monitor,20,196.82,109.26,35,North,Wholesale,3936.3999999999996,2185.2000000000003,1751.1999999999994,2025-05-01,2025,5,May,Sunday,19
2025-05-11,Laptop Stand,20,37.33,21.0,58,South,Wholesale,746.5999999999999,420.0,326.5999999999999,2025-05-01,2025,5,May,Sunday,19
2025-05-11,Mechanical Keyboard,16,100.0,59.85,26,South,Online,1600.0,957.6,642.4,2025-05-01,2025,5,May,Sunday,19
2025-05-11,Webcam,18,55.57,28.89,50,East,Online,1000.26,520.02,480.24,2025-05-01,2025,5,May,Sunday,19
2025-05-12,Laptop Stand,27,34.06,19.98,51,North,Retail,919.6200000000001,539.46,380.1600000000001,2025-05-01,2025,5,May,Monday,20
2025-05-12,Webcam,19,53.3,28.45,89,East,Retail,1012.6999999999999,540.55,472.15,2025-05-01,2025,5,May,Monday,20
2025-05-12,Mechanical Keyboard,26,97.39,51.79,68,South,Online,2532.14,1346.54,1185.6,2025-05-01,2025,5,May,Monday,20
2025-05-12,LED Monitor,17,196.98,118.34,37,West,Wholesale,3348.66,2011.78,1336.8799999999999,2025-05-01,2025,5,May,Monday,20
2025-05-12,Gaming Mouse,28,42.79,23.79,49,East,Online,1198.12,666.12,531.9999999999999,2025-05-01,2025,5,May,Monday,20
2025-05-12,Office Chair,15,146.95,87.32,34,East,Wholesale,2204.25,1309.8,894.45,2025-05-01,2025,5,May,Monday,20
2025-05-12,Wireless Headphones,28,88.34,49.49,0,West,Wholesale,2473.52,1385.72,1087.8,2025-05-01,2025,5,May,Monday,20
2025-05-12,Smart Speaker,23,76.27,40.68,66,East,Online,1754.2099999999998,935.64,818.5699999999998,2025-05-01,2025,5,May,Monday,20
2025-05-13,Smart Speaker,21,71.65,39.23,74,South,Retail,1504.65,823.8299999999999,680.8200000000002,2025-05-01,2025,5,May,Tuesday,20
2025-05-13,Wireless Headphones,38,88.42,51.44,32,South,Online,3359.96,1954.7199999999998,1405.2400000000002,2025-05-01,2025,5,May,Tuesday,20
2025-05-13,Office Chair,15,152.98,86.5,52,West,Wholesale,2294.7,1297.5,997.1999999999998,2025-05-01,2025,5,May,Tuesday,20
2025-05-13,Gaming Mouse,36,43.68,26.15,159,West,Online,1572.48,941.4,631.08,2025-05-01,2025,5,May,Tuesday,20
2025-05-13,LED Monitor,18,196.59,117.24,77,South,Online,3538.62,2110.3199999999997,1428.3000000000002,2025-05-01,2025,5,May,Tuesday,20
2025-05-13,Laptop Stand,32,35.29,21.41,122,West,Online,1129.28,685.12,444.15999999999997,2025-05-01,2025,5,May,Tuesday,20
2025-05-13,Mechanical Keyboard,25,98.4,54.43,82,North,Wholesale,2460.0,1360.75,1099.25,2025-05-01,2025,5,May,Tuesday,20
2025-05-13,Webcam,15,58.96,31.99,48,South,Online,884.4,479.84999999999997,404.55,2025-05-01,2025,5,May,Tuesday,20
2025-05-14,Mechanical Keyboard,24,95.63,57.69,17,East,Retail,2295.12,1384.56,910.56,2025-05-01,2025,5,May,Wednesday,20
2025-05-14,Laptop Stand,24,35.15,19.51,53,South,Online,843.5999999999999,468.24,375.3599999999999,2025-05-01,2025,5,May,Wednesday,20
2025-05-14,LED Monitor,16,196.23,127.12,105,North,Wholesale,3139.68,2033.92,1105.7599999999998,2025-05-01,2025,5,May,Wednesday,20
2025-05-14,Webcam,16,57.4,32.28,43,East,Retail,918.4,516.48,401.91999999999996,2025-05-01,2025,5,May,Wednesday,20
2025-05-14,Office Chair,18,152.78,82.36,64,West,Online,2750.04,1482.48,1267.56,2025-05-01,2025,5,May,Wednesday,20
2025-05-14,Wireless Headphones,26,96.13,55.44,41,North,Online,2499.38,1441.44,1057.94,2025-05-01,2025,5,May,Wednesday,20
2025-05-14,Smart Speaker,19,74.21,43.19,42,South,Retail,1409.9899999999998,820.6099999999999,589.3799999999999,2025-05-01,2025,5,May,Wednesday,20
2025-05-14,Gaming Mouse,39,43.38,25.52,227,West,Wholesale,1691.8200000000002,995.28,696.5400000000002,2025-05-01,2025,5,May,Wednesday,20
2025-05-15,Mechanical Keyboard,17,93.33,56.41,18,East,Online,1586.61,958.9699999999999,627.64,2025-05-01,2025,5,May,Thursday,20
2025-05-15,Laptop Stand,28,35.66,20.96,153,West,Online,998.4799999999999,586.88,411.5999999999999,2025-05-01,2025,5,May,Thursday,20
2025-05-15,LED Monitor,17,207.7,121.51,114,North,Online,3530.8999999999996,2065.67,1465.2299999999996,2025-05-01,2025,5,May,Thursday,20
2025-05-15,Webcam,21,62.09,37.96,69,South,Online,1303.89,797.16,506.73000000000013,2025-05-01,2025,5,May,Thursday,20
2025-05-15,Office Chair,14,148.79,90.4,34,South,Retail,2083.06,1265.6000000000001,817.4599999999998,2025-05-01,2025,5,May,Thursday,20
2025-05-15,Wireless Headphones,28,87.49,48.66,78,South,Wholesale,2449.72,1362.48,1087.2399999999998,2025-05-01,2025,5,May,Thursday,20
2025-05-15,Smart Speaker,23,73.43,43.41,39,South,Wholesale,1688.89,998.43,690.4600000000002,2025-05-01,2025,5,May,Thursday,20
2025-05-15,Gaming Mouse,30,43.88,24.67,170,South,Wholesale,1316.4,740.1,576.3000000000001,2025-05-01,2025,5,May,Thursday,20
2025-05-16,Smart Speaker,22,72.81,39.73,45,North,Wholesale,1601.8200000000002,874.06,727.7600000000002,2025-05-01,2025,5,May,Friday,20
2025-05-16,Wireless Headphones,28,82.35,47.22,84,West,Wholesale,2305.7999999999997,1322.1599999999999,983.6399999999999,2025-05-01,2025,5,May,Friday,20
2025-05-16,Office Chair,17,156.01,86.23,6,North,Wholesale,2652.17,1465.91,1186.26,2025-05-01,2025,5,May,Friday,20
2025-05-16,Gaming Mouse,27,43.27,26.91,27,West,Retail,1168.2900000000002,726.57,441.72000000000014,2025-05-01,2025,5,May,Friday,20
2025-05-16,LED Monitor,21,205.06,106.04,31,East,Online,4306.26,2226.84,2079.42,2025-05-01,2025,5,May,Friday,20
2025-05-16,Laptop Stand,27,36.52,18.23,65,North,Online,986.0400000000001,492.21000000000004,493.83000000000004,2025-05-01,2025,5,May,Friday,20
